date,EUR,GBP,AUD,NZD,JPY,CAD,CHF,SEK,NOK
2020-01-31,1.1029127836227417,1.3089004755020142,0.6708257794380188,0.6485421061515808,0.00918467637876307,0.7569277601452821,1.0315552735148013,0.10372582675906647,0.10881985045697393
2020-02-29,1.0997228622436523,1.2888922691345215,0.6580203175544739,0.6311696767807007,0.009119095081204417,0.7470380236879738,1.032258064516129,0.10350713209681958,0.1065313242890375
2020-03-31,1.1030466556549072,1.2371643781661987,0.6168993711471558,0.6009796261787415,0.009256259231754212,0.7052832547892391,1.0416666899497316,0.0997325155701276,0.0949431346782802
2020-04-30,1.087725043296814,1.2471472024917603,0.6555013060569763,0.6142000555992126,0.00937998306232917,0.7207571078529508,1.0267994448487519,0.10161795851186659,0.09703932588792877
2020-05-31,1.1079105138778687,1.2321492433547974,0.6633498668670654,0.6199781894683838,0.009289967958711128,0.7260054962283424,1.0373444127075127,0.10509169174335833,0.10229132545609015
2020-06-30,1.1247202157974243,1.2310571670532227,0.6871907711029053,0.6427395939826965,0.009294544418976097,0.7322467049104285,1.0514694467669814,0.1072598890081261,0.1034591529751502
2020-07-31,1.1872254610061646,1.311785101890564,0.7203676700592041,0.6696891784667969,0.009552649549850922,0.7455564925193788,1.1007154459874002,0.11519277654671484,0.11049845787579293
2020-08-31,1.1918240785598755,1.3356484174728394,0.7373000383377075,0.6745316982269287,0.009475529116402861,0.7645084538682025,1.1066844011817498,0.11606718280811527,0.11400948324883362
2020-09-30,1.1742050647735596,1.2866535186767578,0.714360237121582,0.6600921154022217,0.009463961104413762,0.747171965802526,1.0876185841977544,0.11153681485220183,0.10631556918963904
2020-10-31,1.1678695678710938,1.2931926250457764,0.7037599682807922,0.6629716753959656,0.009564435524487486,0.7510157629361549,1.0925259993355194,0.11218043597315011,0.1050102534053754
2020-11-30,1.1971460580825806,1.333191156387329,0.7400281429290771,0.7035019993782043,0.00960780915973012,0.7702617506446389,1.105913320240346,0.1176915056125295,0.1133744471977187
2020-12-31,1.2299896478652954,1.36306631565094,0.7689290642738342,0.7215397357940674,0.00969734562981697,0.7842706970097967,1.1343270100222724,0.12211845784825287,0.11722641717416381
2021-01-31,1.2120037078857422,1.3725008964538574,0.7669699192047119,0.717442512512207,0.00958855506696231,0.7793685583999538,1.1253543559547194,0.11985089959954298,0.11630746514467445
2021-02-28,1.2160420417785645,1.4008152484893799,0.7870000004768372,0.7365506291389465,0.009400351767313754,0.7930276856075434,1.1042769001371229,0.12041678528515924,0.11763459967870188
2021-03-31,1.1723604202270508,1.3746649026870728,0.7608798146247864,0.6992420554161072,0.009065772152063332,0.7923428279752688,1.0619205583261708,0.11470744828939669,0.11703695733555909
2021-04-30,1.2127091884613037,1.3952839374542236,0.777762234210968,0.7247374653816223,0.009182399233865981,0.8145843139018043,1.1001100358159008,0.11952443097214935,0.12225970393026257
2021-05-31,1.2190067768096924,1.4180374145507812,0.7710099816322327,0.7242912650108337,0.009098601736947728,0.827965355497403,1.1109753174221626,0.12034548644745215,0.11961149898220673
2021-06-30,1.1901928186416626,1.3842746019363403,0.7513599991798401,0.6989800930023193,0.009046907919385115,0.8066988463734744,1.0858942489704622,0.11739996674748408,0.1168714471593213
2021-07-31,1.1892997026443481,1.3964334726333618,0.739609956741333,0.7011098861694336,0.009140016189164418,0.803257995849943,1.1040939859668613,0.11693731855676909,0.11456879474933815
2021-08-31,1.1796904802322388,1.376045823097229,0.7291233539581299,0.6998194456100464,0.009095539527208481,0.7930905903237103,1.0902985216724992,0.11594740073836057,0.1153626117126426
2021-09-30,1.1601601839065552,1.3426424264907837,0.7179998159408569,0.6872379779815674,0.008933676625197872,0.7840800294391925,1.070377311278966,0.11372269334818726,0.11406137177439654
2021-10-31,1.1683608293533325,1.380071759223938,0.7531600594520569,0.7195124626159668,0.008801577450685192,0.8099724051936054,1.0970445958547457,0.11770092482537244,0.12005868652378524
2021-11-30,1.1293437480926514,1.3315047025680542,0.714580237865448,0.6830694675445557,0.008787037296505793,0.7850525890024425,1.083576258095151,0.11035894948841783,0.11097424515201523
2021-12-31,1.132502794265747,1.349837303161621,0.7249801754951477,0.6830414533615112,0.008690890809677368,0.7846583288886927,1.0944511512627222,0.11053619821830882,0.11361531872069214
2022-01-31,1.1152374744415283,1.3403388261795044,0.6997998356819153,0.6551920771598816,0.008675886163678584,0.7837543278312872,1.0739639025516252,0.1061324416627648,0.11123470806002271
2022-02-28,1.118105411529541,1.337327480316162,0.7186489701271057,0.6693216562271118,0.008651641717530948,0.7839939991609218,1.0792178270569426,0.1049046077547349,0.11204243306257039
2022-03-31,1.1161835193634033,1.3138878345489502,0.7503001093864441,0.6970681548118591,0.00819531039319195,0.8011344188548237,1.0834588375863996,0.10827655120861845,0.11681846767783166
