date,longs,shorts,carry_gross,carry_net,turnover,bm_gross,bm_net
2021-10-31,"CAD,NOK,NZD","CHF,JPY,SEK",0.014798192381646522,0.014664859048313189,0.3333333333333333,0.029065520063912213,0.029065520063912213
2021-11-30,"CAD,NOK,NZD","CHF,JPY,SEK",-0.013205612503180347,-0.013205612503180347,0.0,-0.03924444317863471,-0.03924444317863471
2021-12-31,"CAD,NOK,NZD","CHF,JPY,SEK",0.004050898027752599,0.004050898027752599,0.0,0.006119512333695466,0.006119512333695466
2022-01-31,"GBP,NOK,NZD","CHF,JPY,SEK",-0.0010864417037368332,-0.0011531083704034999,0.16666666666666666,-0.020019785052800824,-0.020019785052800824
2022-02-28,"GBP,NOK,NZD","CHF,JPY,SEK",0.006334981514056583,0.006334981514056583,0.0,0.005213495948090384,0.005213495948090384
2022-03-31,"GBP,NOK,NZD","CHF,JPY,SEK",0.01426697352380466,0.01426697352380466,0.0,0.012674296236025166,0.012674296236025166
2022-04-30,"GBP,NOK,NZD","CHF,JPY,SEK",-0.004110785512808097,-0.004110785512808097,0.0,-0.05887066232536431,-0.05887066232536431
2022-05-31,"CAD,GBP,NZD","CHF,JPY,SEK",-0.001971170785523179,-0.0020378374521898457,0.16666666666666666,0.01411149928952218,0.01411149928952218
2022-06-30,"CAD,GBP,NZD","CHF,EUR,JPY",-0.0024397726197632943,-0.002506439286429961,0.16666666666666666,-0.03761147608925971,-0.03761147608925971
2022-07-31,"CAD,GBP,NZD","CHF,EUR,JPY",0.0055433271177181415,0.0055433271177181415,0.0,0.005242343054834422,0.005242343054834422
2022-08-31,"AUD,CAD,NZD","CHF,EUR,JPY",0.0008033207729903,0.0007366541063236333,0.16666666666666666,-0.02547962064728408,-0.02547962064728408
2022-09-30,"AUD,CAD,NZD","CHF,EUR,JPY",-0.01509999080207545,-0.01509999080207545,0.0,-0.042442474803613656,-0.042442474803613656
2022-10-31,"AUD,CAD,NZD","CHF,EUR,JPY",0.005928495812744669,0.005928495812744669,0.0,0.0061253707576654805,0.0061253707576654805
2022-11-30,"AUD,CAD,NZD","CHF,EUR,JPY",-0.004281871198516071,-0.004281871198516071,0.0,0.03964775502084001,0.03964775502084001
2022-12-31,"CAD,GBP,NZD","CHF,EUR,JPY",-0.011301228447993025,-0.01136789511465969,0.16666666666666666,0.020535568877290997,0.020535568877290997
2023-01-31,"CAD,GBP,NZD","CHF,JPY,SEK",0.007023601023836722,0.006956934357170055,0.16666666666666666,0.014385134638903119,0.014385134638903119
2023-02-28,"CAD,GBP,NZD","CHF,JPY,SEK",-0.004016493200211564,-0.004016493200211564,0.0,-0.026593757249288523,-0.026593757249288523
2023-03-31,"CAD,GBP,NZD","CHF,JPY,NOK",0.0023384035296371,0.0022717368629704333,0.16666666666666666,0.013007199921362924,0.013007199921362924
2023-04-30,"CAD,GBP,NZD","CHF,JPY,NOK",-0.0010210474339368554,-0.0010210474339368554,0.0,-0.0014980428751821078,-0.0014980428751821078
2023-05-31,"CAD,GBP,NZD","CHF,JPY,NOK",0.015377752344983453,0.015377752344983453,0.0,-0.02533043309985075,-0.02533043309985075
2023-06-30,"CAD,GBP,NZD","CHF,JPY,NOK",0.007635576571590153,0.007635576571590153,0.0,0.009221669877966477,0.009221669877966477
2023-07-31,"CAD,GBP,NZD","CHF,JPY,SEK",-0.008518143110450307,-0.008584809777116974,0.16666666666666666,0.023164086467763554,0.023164086467763554
2023-08-31,"CAD,GBP,NZD","CHF,JPY,NOK",0.004528509697539974,0.0044618430308733074,0.16666666666666666,-0.023784774190250838,-0.023784774190250838
2023-09-30,"CAD,GBP,NZD","CHF,JPY,SEK",0.007281483898677944,0.0072148172320112775,0.16666666666666666,-0.017563214048201332,-0.017563214048201332
2023-10-31,"CAD,GBP,NZD","CHF,JPY,SEK",-0.005968320083794365,-0.005968320083794365,0.0,-0.010394094181449395,-0.010394094181449395
2023-11-30,"CAD,GBP,NZD","CHF,JPY,SEK",9.608706249650267e-06,9.608706249650267e-06,0.0,0.039667477249427256,0.039667477249427256
2023-12-31,"CAD,GBP,NZD","CHF,JPY,SEK",-0.00757000524315833,-0.00757000524315833,0.0,0.028745472272607042,0.028745472272607042
2024-01-31,"CAD,GBP,NZD","CHF,JPY,SEK",0.010666020813976594,0.010666020813976594,0.0,-0.025584479396961277,-0.025584479396961277
2024-02-29,"CAD,GBP,NZD","CHF,JPY,SEK",0.0035184385699742545,0.0035184385699742545,0.0,-0.009454988684644413,-0.009454988684644413
2024-03-31,"CAD,GBP,NZD","CHF,JPY,SEK",0.008634300543089654,0.008634300543089654,0.0,-0.01188660762269405,-0.01188660762269405
2024-04-30,"CAD,GBP,NZD","CHF,JPY,SEK",0.009494653347665905,0.009494653347665905,0.0,-0.010319775545838232,-0.010319775545838232
2024-05-31,"CAD,GBP,NZD","CHF,JPY,SEK",0.0014589478340250673,0.0014589478340250673,0.0,0.015103400548958621,0.015103400548958621
2024-06-30,"CAD,GBP,NZD","CHF,JPY,SEK",0.0028342105066032465,0.0028342105066032465,0.0,-0.005861276340929428,-0.005861276340929428
2024-07-31,"CAD,GBP,NZD","CHF,JPY,SEK",-0.01258192096398449,-0.01258192096398449,0.0,-2.055208279939781e-05,-2.055208279939781e-05
2024-08-31,"CAD,GBP,NZD","CHF,JPY,SEK",-0.00432868967757493,-0.00432868967757493,0.0,0.0408207685448339,0.0408207685448339
2024-09-30,"CAD,GBP,NZD","CHF,JPY,SEK",0.00016004448550922465,0.00016004448550922465,0.0,0.010277159405766432,0.010277159405766432
2024-10-31,"GBP,NOK,NZD","CHF,JPY,SEK",0.004479446020278936,0.00441277935361227,0.16666666666666666,-0.04384713780089541,-0.04384713780089541
2024-11-30,"GBP,NOK,NZD","CHF,JPY,SEK",-0.0008070595190314929,-0.0008070595190314929,0.0,-0.012306653747437446,-0.012306653747437446
2024-12-31,"AUD,GBP,NOK","CHF,JPY,SEK",-0.0005582366960648986,-0.0006249033627315653,0.16666666666666666,-0.02596779329176123,-0.02596779329176123
2025-01-31,"AUD,GBP,NOK","CHF,JPY,SEK",-0.0018898057862482306,-0.0018898057862482306,0.0,-0.0012406327099890374,-0.0012406327099890374
2025-02-28,"AUD,GBP,NOK","CHF,JPY,SEK",-0.005505267798652101,-0.005505267798652101,0.0,0.009936127769250853,0.009936127769250853
2025-03-31,"AUD,GBP,NOK","CHF,JPY,SEK",0.002783493132264404,0.002783493132264404,0.0,0.030185556675454653,0.030185556675454653
2025-04-30,"AUD,GBP,NOK","CHF,JPY,SEK",-0.014426018017018719,-0.014426018017018719,0.0,0.03892164337332176,0.03892164337332176
2025-05-31,"AUD,GBP,NOK","CHF,JPY,SEK",0.00794212864422471,0.00794212864422471,0.0,0.0055442561881560775,0.0055442561881560775
2025-06-30,"AUD,GBP,NOK","CHF,JPY,SEK",0.0016447729734903032,0.0016447729734903032,0.0,0.013540620975340515,0.013540620975340515
