date,longs,shorts,carry_gross,carry_net,turnover,bm_gross,bm_net,exposure,cond_gross,cond_cost,cond_net
2014-11-30,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0077557564585183,0.0077157564585183,0.1,-0.0204426745801135,-0.0204426745801135,1.0,0.0077557564585183,3.999999999999924e-05,0.0077157564585183
2014-12-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0029708926047631,-0.0029708926047631,0.0,-0.0303494803900722,-0.0303494803900722,0.0,-0.0,0.0,-0.0
2015-01-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0149721366189096,0.0149721366189096,0.0,-0.0245319963721744,-0.0245319963721744,0.0,0.0,0.0,0.0
2015-02-28,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0055766291813477,-0.0055766291813477,0.0,-0.0065014567116101,-0.0065014567116101,0.0,-0.0,0.0,-0.0
2015-03-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0073146729154351,-0.0073146729154351,0.0,-0.0235420619077677,-0.0235420619077677,0.0,-0.0,0.0,-0.0
2015-04-30,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.00112372697559,0.00112372697559,0.0,0.0268702553497409,0.0268702553497409,1.0,0.00112372697559,0.0,0.00112372697559
2015-05-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.000460865920281,0.000460865920281,0.0,-0.0246756735819427,-0.0246756735819427,1.0,0.000460865920281,0.0,0.000460865920281
2015-06-30,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0096931375167606,-0.0096931375167606,0.0,0.0002115768241184,0.0002115768241184,0.0,-0.0,0.0,-0.0
2015-07-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0016613703752289,0.0016613703752289,0.0,-0.0306852520759713,-0.0306852520759713,1.0,0.0016613703752289,0.0,0.0016613703752289
2015-08-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0274946040661045,-0.0274946040661045,0.0,-0.014518319709627,-0.014518319709627,0.0,-0.0,0.0,-0.0
2015-09-30,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",-0.0227808662811092,-0.0227808662811092,0.0,-0.0159095154962329,-0.0159095154962329,1.0,-0.0227808662811092,0.0,-0.0227808662811092
2015-10-31,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0303961973322056,0.0303961973322056,0.0,0.0124059768462501,0.0124059768462501,1.0,0.0303961973322056,0.0,0.0303961973322056
2015-11-30,"BRL,IDR,INR,TRY,ZAR","CHF,CZK,EUR,JPY,SEK",0.0133847727857882,0.0133847727857882,0.0,-0.0214600825859225,-0.0214600825859225,1.0,0.0133847727857882,0.0,0.0133847727857882
