date,longs,shorts,blend_gross,blend_net,turnover,carry_only_net,bm_net
2019-11-30,"AUD,CAD,GBP","CHF,EUR,SEK",-0.0018061832605360344,-0.0018728499272027011,0.16666666666666666,0.000669183712197384,-0.004707377903046626
2019-12-31,"CAD,GBP,NZD","CHF,EUR,JPY",0.005175177779187044,0.005041844445853711,0.3333333333333333,0.008552924503939723,0.025637915313943684
2020-01-31,"CAD,GBP,NZD","CHF,EUR,JPY",-0.00505665623153728,-0.00505665623153728,0.0,-0.008840293184587919,-0.01997479982981982
2020-02-29,"CAD,GBP,NZD","EUR,JPY,NOK",-0.0037209696065881167,-0.0037876362732547834,0.16666666666666666,-0.008010923341960182,-0.01185755222541212
2020-03-31,"CAD,GBP,NZD","EUR,JPY,SEK",-0.02040931333711181,-0.020475980003778475,0.16666666666666666,-0.032656964805251834,-0.03604636442425516
2020-04-30,"AUD,GBP,NZD","EUR,JPY,SEK",0.012473911224709285,0.012407244558042619,0.16666666666666666,0.01490775851254459,0.015640927573463914
2020-05-31,"AUD,CAD,NZD","CHF,EUR,JPY",0.0017942177304003065,0.0016608843970669731,0.3333333333333333,-0.0008102378316470517,0.01379714231438145
2020-06-30,"AUD,CAD,GBP","CHF,EUR,JPY",0.00259620483887958,0.002529538172212913,0.16666666666666666,0.009442922692548853,0.01574371990462669
2020-07-31,"AUD,GBP,SEK","EUR,JPY,NOK",0.006134432881509458,0.0060010995481761245,0.3333333333333333,-0.0054876923219413926,0.0495709943369297
2020-08-31,"AUD,GBP,SEK","EUR,JPY,NOK",0.0036813032739759378,0.0036813032739759378,0.0,0.004727560754922667,0.012770643330907704
2020-09-30,"AUD,GBP,SEK","CHF,EUR,JPY",-0.012099347908081853,-0.012166014574748519,0.16666666666666666,0.002011695296709753,-0.027958699097290134
2020-10-31,"AUD,GBP,SEK","EUR,JPY,NOK",0.0005742822765687103,0.0005076156099020436,0.16666666666666666,-0.0011415879425863912,0.00033066959161049466
2020-11-30,"AUD,GBP,SEK","CHF,JPY,NOK",0.006025352728239619,0.005958686061572953,0.16666666666666666,0.007198247167833186,0.03776229208892544
2020-12-31,"AUD,NZD,SEK","CAD,EUR,JPY",0.007922331715032134,0.007722331715032134,0.5,-0.0003238370020852287,0.02659186991363163
2021-01-31,"AUD,GBP,SEK","CAD,EUR,JPY",0.0029898085326935113,0.0029231418660268446,0.16666666666666666,0.0038614550333130266,-0.007523832545494467
2021-02-28,"GBP,NZD,SEK","CAD,EUR,JPY",0.008486954390248236,0.00842028772358157,0.16666666666666666,0.0154907643364495,0.008001303491718311
2021-03-31,"AUD,GBP,SEK","CAD,CHF,JPY",-0.003965250369815364,-0.0040985837031486975,0.3333333333333333,0.001675509813528299,-0.029526428943524433
2021-04-30,"AUD,GBP,SEK","CHF,EUR,JPY",-0.0005313195392489655,-0.0005979862059156322,0.16666666666666666,-0.002118714410135839,0.03017574003022218
2021-05-31,"AUD,NZD,SEK","CHF,EUR,JPY",-0.001228601614653139,-0.0012952682813198058,0.16666666666666666,0.009039457270289462,0.0016210502323819413
2021-06-30,"GBP,NOK,NZD","CHF,EUR,JPY",-0.0047948523641874186,-0.004928185697520752,0.3333333333333333,-0.005344571281509952,-0.023244987589811108
2021-07-31,"GBP,NOK,SEK","CHF,EUR,JPY",-0.006728242244576663,-0.00679490891124333,0.16666666666666666,0.00023735552372995575,-0.0006016558637589813
2021-08-31,"CAD,NOK,NZD","CHF,EUR,JPY",0.0031660276746627415,0.003032694341329408,0.3333333333333333,-0.002909584143416916,-0.007805997371582718
2021-09-30,"CAD,NOK,NZD","CHF,EUR,JPY",0.002188096587806657,0.002188096587806657,0.0,-0.0008432194314873225,-0.016884428493709785
2021-10-31,"CAD,NOK,NZD","CHF,EUR,JPY",0.019450411612255067,0.019450411612255067,0.0,0.014664859048313189,0.029065520063912213
2021-11-30,"AUD,NOK,NZD","CHF,EUR,GBP",-0.01590447312588196,-0.016037806459215292,0.3333333333333333,-0.013205612503180347,-0.03924444317863471
2021-12-31,"CAD,NOK,NZD","EUR,JPY,SEK",0.005153210003241845,0.004953210003241846,0.5,0.004050898027752599,0.006119512333695466
2022-01-31,"CAD,NOK,NZD","CHF,EUR,SEK",0.002133579412847612,0.0020669127461809453,0.16666666666666666,-0.0011531083704034981,-0.020019785052800824
2022-02-28,"CAD,NOK,NZD","CHF,EUR,SEK",0.005852167196954146,0.005852167196954146,0.0,0.006334981514056583,0.005213495948090384
2022-03-31,"CAD,NOK,NZD","CHF,EUR,SEK",0.012279029786007294,0.012279029786007294,0.0,0.014266973523804662,0.012674296236025166
2022-04-30,"AUD,NOK,NZD","EUR,GBP,JPY",-0.005500435508504587,-0.005700435508504587,0.5,-0.004110785512808097,-0.05887066232536431
2022-05-31,"AUD,CAD,NZD","EUR,GBP,JPY",-0.0047341705728386795,-0.004800837239505346,0.16666666666666666,-0.0020378374521898457,0.01411149928952218
2022-06-30,"CAD,NOK,NZD","EUR,JPY,SEK",0.004447729437563143,0.0043143961042298095,0.3333333333333333,-0.0025064392864299575,-0.03761147608925971
2022-07-31,"CAD,NOK,NZD","EUR,GBP,JPY",0.006803852102933141,0.006737185436266475,0.16666666666666666,0.0055433271177181415,0.005242343054834422
2022-08-31,"AUD,CAD,NZD","CHF,EUR,GBP",0.0024384141196912654,0.002305080786357932,0.3333333333333333,0.0007366541063236333,-0.02547962064728408
2022-09-30,"AUD,CAD,NZD","CHF,GBP,JPY",-0.01151508830929459,-0.011581754975961256,0.16666666666666666,-0.01509999080207545,-0.042442474803613656
2022-10-31,"AUD,CAD,NZD","CHF,GBP,JPY",0.001552412344514539,0.001552412344514539,0.0,0.005928495812744668,0.0061253707576654805
2022-11-30,"AUD,CAD,NOK","CHF,GBP,JPY",-0.009659388053106522,-0.009726054719773189,0.16666666666666666,-0.004281871198516071,0.03964775502084001
2022-12-31,"AUD,CAD,NZD","CHF,GBP,JPY",-0.00704469611753434,-0.007111362784201007,0.16666666666666666,-0.01136789511465969,0.020535568877290997
2023-01-31,"AUD,CAD,EUR","GBP,JPY,SEK",0.004655410072079846,0.004522076738746513,0.3333333333333333,0.006956934357170055,0.014385134638903119
2023-02-28,"AUD,CAD,NZD","CHF,GBP,JPY",-0.0036750192956250694,-0.003808352628958403,0.3333333333333333,-0.004016493200211564,-0.026593757249288523
2023-03-31,"CAD,EUR,NZD","CHF,GBP,JPY",-0.0033272239814655918,-0.0033938906481322585,0.16666666666666666,0.0022717368629704333,0.013007199921362924
2023-04-30,"CAD,EUR,GBP","CHF,NOK,SEK",0.00168714797177341,0.0014871479717734099,0.5,-0.0010210474339368556,-0.0014980428751821078
2023-05-31,"CAD,EUR,GBP","AUD,CHF,NOK",0.008493654591478828,0.008426987924812161,0.16666666666666666,0.015377752344983453,-0.02533043309985075
2023-06-30,"CAD,EUR,NZD","CHF,NOK,SEK",0.0006090044294202734,0.0004756710960869401,0.3333333333333333,0.007635576571590153,0.009221669877966477
2023-07-31,"CAD,EUR,NZD","CHF,NOK,SEK",-0.015163958877696358,-0.015163958877696358,0.0,-0.008584809777116974,0.023164086467763554
2023-08-31,"CAD,EUR,NZD","AUD,CHF,JPY",0.002945155686274936,0.0028118223529416024,0.3333333333333333,0.0044618430308733074,-0.023784774190250838
2023-09-30,"CAD,EUR,NZD","AUD,CHF,NOK",0.0058806072766355326,0.005813940609968866,0.16666666666666666,0.0072148172320112775,-0.017563214048201332
2023-10-31,"EUR,GBP,NZD","AUD,CHF,JPY",-0.002973622423702844,-0.0031069557570361775,0.3333333333333333,-0.005968320083794363,-0.010394094181449395
2023-11-30,"EUR,GBP,NZD","AUD,CHF,SEK",-0.0020749057776000834,-0.00214157244426675,0.16666666666666666,9.608706249653737e-06,0.039667477249427256
2023-12-31,"CAD,EUR,GBP","CHF,JPY,NOK",-0.012555684164928752,-0.012755684164928753,0.5,-0.00757000524315833,0.028745472272607042
2024-01-31,"CAD,EUR,GBP","AUD,CHF,JPY",0.011132911103630346,0.01106624443696368,0.16666666666666666,0.010666020813976594,-0.025584479396961277
2024-02-29,"CAD,EUR,NOK","AUD,CHF,JPY",0.005833631740630499,0.005766965073963833,0.16666666666666666,0.0035184385699742545,-0.009454988684644413
2024-03-31,"CAD,EUR,GBP","AUD,CHF,JPY",0.0049924229493180415,0.004925756282651375,0.16666666666666666,0.008634300543089654,-0.01188660762269405
2024-04-30,"CAD,EUR,GBP","AUD,CHF,JPY",0.0033508363838320233,0.0033508363838320233,0.0,0.009494653347665905,-0.010319775545838232
2024-05-31,"CAD,GBP,NZD","CHF,JPY,SEK",0.0014589478340250673,0.0013256145006917339,0.3333333333333333,0.0014589478340250673,0.015103400548958621
2024-06-30,"GBP,NOK,SEK","AUD,CHF,JPY",0.00022632144451790147,2.632144451790146e-05,0.5,0.0028342105066032465,-0.005861276340929428
2024-07-31,"NOK,NZD,SEK","CHF,EUR,JPY",-0.023954706472146134,-0.024088039805479466,0.3333333333333333,-0.01258192096398449,-2.055208279939781e-05
2024-08-31,"GBP,NOK,NZD","AUD,CHF,JPY",0.0005464410721467763,0.000413107738813443,0.3333333333333333,-0.00432868967757493,0.0408207685448339
2024-09-30,"NOK,NZD,SEK","CHF,EUR,JPY",0.0007750437989201128,0.0006417104655867794,0.3333333333333333,0.00016004448550922465,0.010277159405766432
2024-10-31,"GBP,NOK,SEK","CAD,EUR,JPY",-0.0003270002791772343,-0.00046033361251056766,0.3333333333333333,0.00441277935361227,-0.04384713780089541
2024-11-30,"GBP,NOK,SEK","CHF,EUR,JPY",-0.0017153241366211344,-0.001781990803287801,0.16666666666666666,-0.0008070595190314911,-0.012306653747437446
2024-12-31,"AUD,GBP,NOK","EUR,NZD,SEK",-0.0017319610415913959,-0.001931961041591396,0.5,-0.0006249033627315653,-0.02596779329176123
2025-01-31,"CAD,GBP,NOK","CHF,NZD,SEK",-0.000878902154138344,-0.0010122354874716774,0.3333333333333333,-0.0018898057862482306,-0.0012406327099890374
2025-02-28,"GBP,JPY,NOK","CHF,NZD,SEK",0.0023270583465987817,0.002260391679932115,0.16666666666666666,-0.005505267798652101,0.009936127769250853
2025-03-31,"GBP,JPY,NOK","AUD,EUR,NZD",0.006276920433741066,0.006143587100407732,0.3333333333333333,0.002783493132264404,0.030185556675454653
2025-04-30,"GBP,JPY,NOK","AUD,EUR,NZD",-0.0018097033455059391,-0.0018097033455059391,0.0,-0.014426018017018719,0.03892164337332176
2025-05-31,"JPY,NOK,SEK","AUD,EUR,NZD",0.0011921211204494711,0.0011254544537828044,0.16666666666666666,0.00794212864422471,0.0055442561881560775
